"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"01-04 years","2021-03-23","24","0","1","11667","1","19.4285714285714","0"
"01-04 years","2021-03-24","17","0","1","11684","1","18.8571428571428","0"
"01-04 years","2021-03-25","18","0","0","11702","1","19.8571428571428","0"
"01-04 years","2021-03-26","19","0","1","11721","1","18.8571428571428","0"
"01-04 years","2021-03-27","11","0","0","11732","1","18.4285714285714","0"
"01-04 years","2021-03-28","17","0","1","11749","1","19","0"
"01-04 years","2021-03-29","28","0","0","11777","1","19.1428571428571","0"
"01-04 years","2021-03-30","13","0","0","11790","1","17.5714285714285","0"
"01-04 years","2021-03-31","24","0","1","11814","1","18.5714285714285","0"
"01-04 years","2021-04-01","25","0","3","11839","1","19.5714285714285","0"
"01-04 years","2021-04-02","34","0","0","11873","1","21.7142857142857","0"
"01-04 years","2021-04-03","13","0","0","11886","1","22","0"
"01-04 years","2021-04-04","19","0","1","11905","1","22.2857142857142","0"
"01-04 years","2021-04-05","24","0","2","11929","1","21.7142857142857","0"
"01-04 years","2021-04-06","13","0","0","11942","1","21.7142857142857","0"
"01-04 years","2021-04-07","20","0","0","11962","1","21.1428571428571","0"
"01-04 years","2021-04-08","23","0","0","11985","1","20.8571428571428","0"
"01-04 years","2021-04-09","31","0","0","12016","1","20.4285714285714","0"
"01-04 years","2021-04-10","16","0","2","12032","1","20.8571428571428","0"
"01-04 years","2021-04-11","7","0","0","12039","1","19.1428571428571","0"
"01-04 years","2021-04-12","24","0","1","12063","1","19.1428571428571","0"
"01-04 years","2021-04-13","16","0","1","12079","1","19.5714285714285","0"
"01-04 years","2021-04-14","26","0","1","12105","1","20.4285714285714","0"
"01-04 years","2021-04-15","18","0","1","12123","1","19.7142857142857","0"
"01-04 years","2021-04-16","22","0","0","12145","1","18.4285714285714","0"
"01-04 years","2021-04-17","13","0","1","12158","1","18","0"
"01-04 years","2021-04-18","10","0","2","12168","1","18.4285714285714","0"
"01-04 years","2021-04-19","32","0","0","12200","1","19.5714285714285","0"
"01-04 years","2021-04-20","28","0","0","12228","1","21.2857142857142","0"
"01-04 years","2021-04-21","16","0","1","12244","1","19.8571428571428","0"
"01-04 years","2021-04-22","19","0","0","12263","1","20","0"
"01-04 years","2021-04-23","29","0","0","12292","1","21","0"
"01-04 years","2021-04-24","19","0","1","12311","1","21.8571428571428","0"
"01-04 years","2021-04-25","12","0","0","12323","1","22.1428571428571","0"
"01-04 years","2021-04-26","32","0","0","12355","1","22.1428571428571","0"
"01-04 years","2021-04-27","19","0","1","12374","1","20.8571428571428","0"
"01-04 years","2021-04-28","24","0","0","12398","1","22","0"
"01-04 years","2021-04-29","22","0","1","12420","1","22.4285714285714","0"
"01-04 years","2021-04-30","17","0","0","12437","1","20.7142857142857","0"
"01-04 years","2021-05-01","19","0","0","12456","1","20.7142857142857","0"
"01-04 years","2021-05-02","18","0","0","12474","1","21.5714285714285","0"
"01-04 years","2021-05-03","26","0","3","12500","1","20.7142857142857","0"
"01-04 years","2021-05-04","23","0","1","12523","1","21.2857142857142","0"
"01-04 years","2021-05-05","24","0","1","12547","1","21.2857142857142","0"
"01-04 years","2021-05-06","20","0","1","12567","1","21","0"
"01-04 years","2021-05-07","9","0","0","12576","1","19.8571428571428","0"
"01-04 years","2021-05-08","11","0","0","12587","1","18.7142857142857","0"
"01-04 years","2021-05-09","12","0","1","12599","1","17.8571428571428","0"
"01-04 years","2021-05-10","19","0","1","12618","1","16.8571428571428","0"
"01-04 years","2021-05-11","16","0","1","12634","1","15.8571428571428","0"
"01-04 years","2021-05-12","13","0","0","12647","1","14.2857142857142","0"
"01-04 years","2021-05-13","14","0","0","12661","1","13.4285714285714","0"
"01-04 years","2021-05-14","13","0","0","12674","1","14","0"
"01-04 years","2021-05-15","10","0","0","12684","1","13.8571428571428","0"
"01-04 years","2021-05-16","4","0","1","12688","1","12.7142857142857","0"
"01-04 years","2021-05-17","11","0","0","12699","1","11.5714285714285","0"
"01-04 years","2021-05-18","14","0","0","12713","1","11.2857142857142","0"
"01-04 years","2021-05-19","4","0","0","12717","1","10","0"
"01-04 years","2021-05-20","10","0","1","12727","1","9.42857142857143","0"
"01-04 years","2021-05-21","11","0","0","12738","1","9.14285714285714","0"
"01-04 years","2021-05-22","5","0","0","12743","1","8.42857142857143","0"
"01-04 years","2021-05-23","4","0","0","12747","1","8.42857142857143","0"
"01-04 years","2021-05-24","10","0","0","12757","1","8.28571428571428","0"
"01-04 years","2021-05-25","12","0","0","12769","1","8","0"
"01-04 years","2021-05-26","10","0","1","12779","1","8.85714285714285","0"
"01-04 years","2021-05-27","9","0","0","12788","1","8.71428571428571","0"
"01-04 years","2021-05-28","5","0","0","12793","1","7.85714285714285","0"
"01-04 years","2021-05-29","4","0","0","12797","1","7.71428571428571","0"
"01-04 years","2021-05-30","6","0","0","12803","1","8","0"
"01-04 years","2021-05-31","4","0","1","12807","1","7.14285714285714","0"
"01-04 years","2021-06-01","10","0","0","12817","1","6.85714285714285","0"
"01-04 years","2021-06-02","8","0","0","12825","1","6.57142857142857","0"
"01-04 years","2021-06-03","11","0","1","12836","1","6.85714285714285","0"
"01-04 years","2021-06-04","6","0","0","12842","1","7","0"
"01-04 years","2021-06-05","2","0","0","12844","1","6.71428571428571","0"
"01-04 years","2021-06-06","2","0","0","12846","1","6.14285714285714","0"
"01-04 years","2021-06-07","4","0","0","12850","1","6.14285714285714","0"
"01-04 years","2021-06-08","6","0","0","12856","1","5.57142857142857","0"
"01-04 years","2021-06-09","8","0","0","12864","1","5.57142857142857","0"
"01-04 years","2021-06-10","4","0","1","12868","1","4.57142857142857","0"
"01-04 years","2021-06-11","3","0","0","12871","1","4.14285714285714","0"
"01-04 years","2021-06-12","5","0","0","12876","1","4.57142857142857","0"
"01-04 years","2021-06-13","2","0","0","12878","1","4.57142857142857","0"
"01-04 years","2021-06-14","7","0","0","12885","1","5","0"
"01-04 years","2021-06-15","4","0","1","12889","1","4.71428571428571","0"
"01-04 years","2021-06-16","3","0","0","12892","1","4","0"
"01-04 years","2021-06-17","5","0","1","12897","1","4.14285714285714","0"
"01-04 years","2021-06-18","7","0","0","12904","1","4.71428571428571","0"
"01-04 years","2021-06-19","2","0","0","12906","1","4.28571428571428","0"
"01-04 years","2021-06-20","3","0","0","12909","1","4.42857142857142","0"
"01-04 years","2021-06-21","4","0","0","12913","1","4","0"
"01-04 years","2021-06-22","1","0","0","12914","1","3.57142857142857","0"
"01-04 years","2021-06-23","5","0","0","12919","1","3.85714285714285","0"
"01-04 years","2021-06-24","3","0","0","12922","1","3.57142857142857","0"
"01-04 years","2021-06-25","6","0","0","12928","1","3.42857142857142","0"
"01-04 years","2021-06-26","3","0","0","12931","1","3.57142857142857","0"
"01-04 years","2021-06-27","4","0","2","12935","1","3.71428571428571","0"
"01-04 years","2021-06-28","9","0","0","12944","1","4.42857142857142","0"
"01-04 years","2021-06-29","5","0","0","12949","1","5","0"
"01-04 years","2021-06-30","7","0","0","12956","1","5.28571428571428","0"
"01-04 years","2021-07-01","6","0","2","12962","1","5.71428571428571","0"
"01-04 years","2021-07-02","8","0","1","12970","1","6","0"
"01-04 years","2021-07-03","4","0","0","12974","1","6.14285714285714","0"
"01-04 years","2021-07-04","5","0","0","12979","1","6.28571428571428","0"
"01-04 years","2021-07-05","7","0","0","12986","1","6","0"
"01-04 years","2021-07-06","7","0","0","12993","1","6.28571428571428","0"
"01-04 years","2021-07-07","13","0","1","13006","1","7.14285714285714","0"
"01-04 years","2021-07-08","5","0","0","13011","1","7","0"
"01-04 years","2021-07-09","15","0","0","13026","1","8","0"
"01-04 years","2021-07-10","12","0","1","13038","1","9.14285714285714","0"
"01-04 years","2021-07-11","9","0","1","13047","1","9.71428571428571","0"
"01-04 years","2021-07-12","17","0","0","13064","1","11.1428571428571","0"
"01-04 years","2021-07-13","18","0","1","13082","1","12.7142857142857","0"
"01-04 years","2021-07-14","10","0","0","13092","1","12.2857142857142","0"
"01-04 years","2021-07-15","18","0","0","13110","1","14.1428571428571","0"
"01-04 years","2021-07-16","23","0","0","13133","1","15.2857142857142","0"
"01-04 years","2021-07-17","20","0","0","13153","1","16.4285714285714","0"
"01-04 years","2021-07-18","21","0","1","13174","1","18.1428571428571","0"
"01-04 years","2021-07-19","36","0","0","13210","1","20.8571428571428","0"
"01-04 years","2021-07-20","39","0","0","13249","1","23.8571428571428","0"
"01-04 years","2021-07-21","39","0","0","13288","1","28","0"
"01-04 years","2021-07-22","28","0","0","13316","1","29.4285714285714","0"
"01-04 years","2021-07-23","45","0","0","13361","1","32.5714285714285","0"
"01-04 years","2021-07-24","51","0","0","13412","1","37","0"
"01-04 years","2021-07-25","47","0","2","13459","1","40.7142857142857","0"
"01-04 years","2021-07-26","83","0","1","13542","1","47.4285714285714","0"
"01-04 years","2021-07-27","80","0","2","13622","1","53.2857142857142","0"
"01-04 years","2021-07-28","88","0","1","13710","1","60.2857142857142","0"
"01-04 years","2021-07-29","80","0","1","13790","1","67.7142857142857","0"
"01-04 years","2021-07-30","111","0","2","13901","1","77.1428571428571","0"
"01-04 years","2021-07-31","75","0","3","13976","1","80.5714285714285","0"
"01-04 years","2021-08-01","62","0","1","14038","1","82.7142857142857","0"
"01-04 years","2021-08-02","144","0","0","14182","1","91.4285714285714","0"
"01-04 years","2021-08-03","134","0","4","14316","1","99.1428571428571","0"
"01-04 years","2021-08-04","125","0","3","14441","1","104.428571428571","0"
"01-04 years","2021-08-05","120","0","2","14561","1","110.142857142857","0"
"01-04 years","2021-08-06","156","0","3","14717","1","116.571428571428","0"
"01-04 years","2021-08-07","99","0","2","14816","1","120","0"
"01-04 years","2021-08-08","90","0","4","14906","1","124","0"
"01-04 years","2021-08-09","233","0","0","15139","1","136.714285714285","0"
"01-04 years","2021-08-10","189","1","2","15328","2","144.571428571428","0.14285714285714"
"01-04 years","2021-08-11","177","0","0","15505","2","152","0.14285714285714"
"01-04 years","2021-08-12","204","0","0","15709","2","164","0.14285714285714"
"01-04 years","2021-08-13","229","0","1","15938","2","174.428571428571","0.14285714285714"
"01-04 years","2021-08-14","129","0","3","16067","2","178.714285714285","0.14285714285714"
"01-04 years","2021-08-15","102","0","2","16169","2","180.428571428571","0.14285714285714"
"01-04 years","2021-08-16","285","0","3","16454","2","187.857142857142","0.14285714285714"
"01-04 years","2021-08-17","243","0","2","16697","2","195.571428571428","0"
"01-04 years","2021-08-18","274","0","2","16971","2","209.428571428571","0"
"01-04 years","2021-08-19","265","0","1","17236","2","218.142857142857","0"
"01-04 years","2021-08-20","275","0","2","17511","2","224.714285714285","0"
"01-04 years","2021-08-21","161","0","3","17672","2","229.285714285714","0"
"01-04 years","2021-08-22","116","0","3","17788","2","231.285714285714","0"
"01-04 years","2021-08-23","271","0","1","18059","2","229.285714285714","0"
"01-04 years","2021-08-24","270","0","1","18329","2","233.142857142857","0"
"01-04 years","2021-08-25","234","0","1","18563","2","227.428571428571","0"
"01-04 years","2021-08-26","197","0","1","18760","2","217.714285714285","0"
"01-04 years","2021-08-27","214","0","0","18974","2","209","0"
"01-04 years","2021-08-28","121","0","2","19095","2","203.285714285714","0"
"01-04 years","2021-08-29","113","1","2","19208","3","202.857142857142","0.14285714285714"
"01-04 years","2021-08-30","236","0","1","19444","3","197.857142857142","0.14285714285714"
"01-04 years","2021-08-31","176","0","1","19620","3","184.428571428571","0.14285714285714"
"01-04 years","2021-09-01","197","0","2","19817","3","179.142857142857","0.14285714285714"
"01-04 years","2021-09-02","169","0","1","19986","3","175.142857142857","0.14285714285714"
"01-04 years","2021-09-03","175","0","2","20161","3","169.571428571428","0.14285714285714"
"01-04 years","2021-09-04","100","1","1","20261","4","166.571428571428","0.28571428571428"
"01-04 years","2021-09-05","75","0","2","20336","4","161.142857142857","0.14285714285714"
"01-04 years","2021-09-06","72","0","1","20408","4","137.714285714285","0.14285714285714"
"01-04 years","2021-09-07","198","0","1","20606","4","140.857142857142","0.14285714285714"
"01-04 years","2021-09-08","160","0","2","20766","4","135.571428571428","0.14285714285714"
"01-04 years","2021-09-09","150","0","2","20916","4","132.857142857142","0.14285714285714"
"01-04 years","2021-09-10","164","0","1","21080","4","131.285714285714","0.14285714285714"
"01-04 years","2021-09-11","100","0","2","21180","4","131.285714285714","0"
"01-04 years","2021-09-12","69","0","0","21249","4","130.428571428571","0"
"01-04 years","2021-09-13","169","0","2","21418","4","144.285714285714","0"
"01-04 years","2021-09-14","137","0","1","21555","4","135.571428571428","0"
"01-04 years","2021-09-15","123","0","2","21678","4","130.285714285714","0"
"01-04 years","2021-09-16","105","0","0","21783","4","123.857142857142","0"
"01-04 years","2021-09-17","94","0","0","21877","4","113.857142857142","0"
"01-04 years","2021-09-18","62","0","1","21939","4","108.428571428571","0"
"01-04 years","2021-09-19","71","0","1","22010","4","108.714285714285","0"
"01-04 years","2021-09-20","111","0","1","22121","4","100.428571428571","0"
"01-04 years","2021-09-21","102","0","1","22223","4","95.4285714285714","0"
"01-04 years","2021-09-22","91","0","0","22314","4","90.8571428571428","0"
"01-04 years","2021-09-23","66","0","0","22380","4","85.2857142857143","0"
"01-04 years","2021-09-24","72","0","1","22452","4","82.1428571428571","0"
"01-04 years","2021-09-25","57","0","0","22509","4","81.4285714285714","0"
"01-04 years","2021-09-26","47","0","0","22556","4","78","0"
"01-04 years","2021-09-27","87","0","1","22643","4","74.5714285714285","0"
"01-04 years","2021-09-28","73","0","0","22716","4","70.4285714285714","0"
"01-04 years","2021-09-29","57","0","0","22773","4","65.5714285714285","0"
"01-04 years","2021-09-30","55","0","1","22828","4","64","0"
"01-04 years","2021-10-01","50","0","0","22878","4","60.8571428571428","0"
"01-04 years","2021-10-02","45","0","1","22923","4","59.1428571428571","0"
"01-04 years","2021-10-03","22","0","1","22945","4","55.5714285714285","0"
"01-04 years","2021-10-04","58","0","2","23003","4","51.4285714285714","0"
"01-04 years","2021-10-05","49","0","2","23052","4","48","0"
"01-04 years","2021-10-06","52","0","0","23104","4","47.2857142857142","0"
"01-04 years","2021-10-07","37","0","0","23141","4","44.7142857142857","0"
"01-04 years","2021-10-08","36","0","1","23177","4","42.7142857142857","0"
"01-04 years","2021-10-09","39","0","0","23216","4","41.8571428571428","0"
"01-04 years","2021-10-10","23","0","0","23239","4","42","0"
"01-04 years","2021-10-11","42","0","1","23281","4","39.7142857142857","0"
"01-04 years","2021-10-12","43","0","2","23324","4","38.8571428571428","0"
"01-04 years","2021-10-13","30","0","0","23354","4","35.7142857142857","0"
